Title,Address,Phone,Mobile,Email,Website,LinkeIn,URL
AREA Development GmbH,"Am Guten Mann 1, 56218 Mülheim-Kärlich, Deutschland",+49 2630 9999500,,info@area-develop.de,https://www.area-develop.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/area-development-gmbh/?elb=847.1100.7844.1.111&uls=2
Architekten K2 GmbH,"Theaterstraße 98-102, 52062 Aachen, Deutschland",+49 241 989033-0,,kontakt@architekten-k2.de,http://www.architekten-k2.de,https://www.linkedin.com/company/architektenk-k2/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/architekten-k2-gmbh/?elb=847.1100.6985.1.111&uls=2
ARCHITUBE,"Wolna 11, 42-202 Częstochowa, Polen",,+48 608 083278,"adam@3darchitube.com, biuro@architube.pl","https://www.en.architube.pl,https://www.architube4heritage.com,https://www.architube4bim.com,https://www.dawood.net",https://www.linkedin.com/company/architube-sp-z-o-o/mycompany/?viewAsMember=true,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/architube/?elb=847.1100.7738.1.111&uls=2
Architekten Ritz & Losacker GmbH,"Frankfurter Str. 13, 35781 Weilburg, Deutschland",+49 6471 516447-0,,info@ritz-losacker.de,http://www.ritz-losacker.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/architekten-ritz-und-losacker-gmbh/?elb=847.1100.2880.1.111&uls=2
Arcadis Germany GmbH,"Europaplatz 3, 64293 Darmstadt, Deutschland",+49 6151 388-0,,info-de@arcadis.com,http://www.arcadis.com,https://www.linkedin.com/company/arcadis/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/arcadis-germany-gmbh/?elb=847.1100.6781.1.111&uls=2
Areal Consulting GmbH,"Im Borner Grund 55, 55127 Mainz, Deutschland",+49 6131 218065-0,,info@areal-consulting.de,https://www.areal-consulting.de,https://de.linkedin.com/company/areal-consulting-gmbh,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/areal-consulting-gmbh/?elb=847.1100.4222.1.111&uls=2
APCOA Deutschland GmbH,"Luftfrachtzentrum 605/6, Ebene 6, 70629 Stuttgart, Deutschland",+49 711 94791-0,,service@apcoa.de,http://www.apcoa.de,https://linkedin.com/company/apcoa-parking-deutschland,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/apcoa-deutschland-gmbh/?elb=847.1100.1573.1.111&uls=2
Appelhagen PartmbB,"Theodor-Heuss-Straße 5a, 38122 Braunschweig, Deutschland",,,,https://www.appelhagen.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/appelhagen-partmbb/?elb=847.1100.3743.1.111&uls=2
Arabella Hospitality SE,"Denninger Straße 169, 81925 München, Deutschland",+49 89 93001-0,,info@arabella.com,https://www.arabella.com,https://www.linkedin.com/company/arabella-hospitality-se/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/arabella-hospitality-se/?elb=847.1100.7373.1.111&uls=2
Aroundtown SA,"Wittestraße 30, Haus F, 13509 Berlin, Deutschland",,,,http://www.aroundtown.de,https://www.linkedin.com/company/aroundtownsa,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aroundtown-sa/?elb=847.1100.7124.1.111&uls=2
Landkreis Augsburg,"Prinzregentenplatz 4, 86150 Augsburg, Deutschland",,,,http://www.landkreis-augsburg.de/wirtschaft.aspx,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/landkreis-augsburg/?elb=847.1100.2913.1.111&uls=2
apoprojekt GmbH,"Holstenwall 5, 20355 Hamburg, Deutschland",+49 40 8797898-0,,info@apoprojekt.de,http://www.apoprojekt.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/apoprojekt-gmbh/?elb=847.1100.2184.1.111&uls=2
AUDAX GmbH,"Lena-Christ-Str 2, 82031 Grünwald, Deutschland",,,,https://www.audax-gmbh.eu,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/audax-gmbh/?elb=847.1100.6982.1.111&uls=2
ATMIRA Zentrale Dienste GmbH,"Cuvilliésstraße 25, 81679 München, Deutschland",+49 89 588084410,,info@atmira.de,https://www.atmira.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/atmira-zentrale-dienste-gmbh/?elb=847.1100.7372.1.111&uls=2
Atenor Hungary Kft,"Bécsi út 68-84., 1034 Budapest, Ungarn",,,,https://www.atenor.be,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/atenor-hungary-kft/?elb=847.1100.7559.1.111&uls=2
Aufzughelden by Digital Spine GmbH,"Zionskirchstraße 73a, 10119 Berlin, Deutschland",+49 30 62930749,,marketing@digitalspine.io,http://www.aufzughelden.com,https://de.linkedin.com/company/aufzughelden,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aufzughelden-by-digital-spine-gmbh/?elb=847.1100.6958.1.111&uls=2
"AUG. PRIEN Immobilien, Gesellschaft für Projektentwicklung mbH","Dampfschiffsweg 3 - 9, 21079 Hamburg, Deutschland",+49 40 77125-379,,api@augprien.de,http://www.augprien-projektentwicklung.de,https://www.linkedin.com/company/aug-prien,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aug-prien-immobilien-gesellschaft-fuer-projektentwicklung-mbh/?elb=847.1100.2908.1.111&uls=2
a.s.r. real estate,"Archimedeslaan 10, 3584 BA Utrecht, Niederlande",,,,http://www.asrrealestate.nl,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/asr-real-estate/?elb=847.1100.6182.1.111&uls=2
ASCAVO AG,"Kurze Mühren 6, 20095 Hamburg, Deutschland",,,,http://www.ascavo.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/ascavo-ag/?elb=847.1100.6635.1.111&uls=2
Art-Invest Real Estate Management GmbH & Co. KG,"Am Kabellager 11-13, 51063 Köln, Deutschland",+49 221 270579-00,,info@art-invest.de,http://www.art-invest.de,https://www.linkedin.com/company/art-invest-real-estate/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/art-invest-real-estate-management-gmbh-und-co-kg/?elb=847.1100.2707.1.111&uls=2
Aspire Hotel GmbH,"Kurfürstendamm 15, 10719 Berlin, Deutschland",+49 30 992155-10,+49 170 8098297,info@aspire-hotels.com,https://www.aspire-hotels.com,https://www.linkedin.com/company/aspire-hotels/?originalSubdomain=de,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aspire-hotel-gmbh/?elb=847.1100.7715.1.111&uls=2
Wien 3420 aspern Development AG,"Seestadtstraße 27/13, 1220 Wien, Österreich",+43 1 7740274,+43 664 8486163,c.zehentbauer@wien3420.at,http://www.aspern-seestadt.at,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/wien-3420-aspern-development-ag/?elb=847.1100.3479.1.111&uls=2
Art-Invest Real Estate Funds GmbH,"Am Kabellager 11-13, 51063 Köln, Deutschland",+49 221 270579-0,,info@art-invest.de,http://www.art-invest.de,https://de.linkedin.com/company/art-invest-real-estate,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/art-invest-real-estate-funds-gmbh/?elb=847.1100.2721.1.111&uls=2
assmann münster GmbH,"Mendelstr. 11, 48149 Münster, Deutschland",+49 251 980-1301,,info@assmanngruppe.com,http://www.assmanngruppe.com,https://www.linkedin.com/company/80693094/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/assmann-muenster-gmbh/?elb=847.1100.3737.1.111&uls=2
AS+P Albert Speer + Partner GmbH,"Hedderichstraße 108-110, 60596 Frankfurt am Main, Deutschland",,,mail@as-p.de,https://www.as-p.de,https://www.linkedin.com/company/asplusp/mycompany/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/as-und-p-albert-speer-und-partner-gmbh/?elb=847.1100.2416.1.111&uls=2
AULINGER Rechtsanwälte | Notare,"Josef-Neuberger-Straße 4, 44787 Bochum, Deutschland",,,,http://www.aulinger.eu,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aulinger-rechtsanwaelte--notare/?elb=847.1100.3798.1.111&uls=2
AVENTOS Management GmbH,"Lützowplatz 7, 10785 Berlin, Deutschland",,,,https://www.aventos.group,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aventos-management-gmbh/?elb=847.1100.7468.1.111&uls=2
"Avanath Capital Management, LLC","1920 Main St, Suite 150, Irvine, CA 92614, USA",,,,https://www.avanath.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/avanath-capital-management-llc/?elb=847.1100.7639.1.111&uls=2
AVEGA Luxembourg,"2, rue Edward Steichen, L-2540 Luxembourg, Luxemburg",+352  246943-100,,Info@avega.lu,http://www.avega.lu,https://www.linkedin.com/company/avega-s.%C3%A0-r.l./mycompany/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/avega-luxembourg/?elb=847.1100.6869.1.111&uls=2
AUSTRIA c/o pia.pink Werbung & Kommunikation GmbH,"Wienerbergstrasse 11/12a, 1100 Wien, Österreich",,,,"http://www.piapink.at,http://www.oesterreichstand.at",,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/austria-c-o-piapink-werbung-und-kommunikation-gmbh/?elb=847.1100.1750.2.111&uls=2
Aurelis Real Estate Service GmbH Region Süd | Projekte in Nürnberg,"Schloßschmidstraße 5, 80639 München, Deutschland",+49 89 544559-10,,info@aurelis.de,https://www.aurelis.de,https://www.linkedin.com/company/aurelis-real-estate,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aurelis-real-estate-service-gmbh-region-sued--projekte-in-nuernberg/?elb=847.1100.1906.3.111&uls=2
Aurelis Real Estate GmbH,"Mergenthalerallee 15-21, 65760 Eschborn, Deutschland",+49 6196 5232-0,,info@aurelis.de,https://www.aurelis.de,https://de.linkedin.com/company/aurelis-real-estate,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aurelis-real-estate-gmbh/?elb=847.1100.1905.1.111&uls=2
AVENTA AG,"Pomisgasse 23, 8010 Graz, Österreich",+43 676 6727035,,marlis.schellenbauer@aventa.at,https://www.aventa.at,https://www.linkedin.com/company/aventa-immobilien-gmbh/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aventa-ag/?elb=847.1100.7773.1.111&uls=2
Avison Young UK Ltd,"65 Gresham Street, London EC2V 7NQ, Großbritannien",,,,https://www.avisonyoung.co.uk,https://www.linkedin.com/company/avisonyounguk/posts/?feedView=all,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/avison-young-uk-ltd/?elb=847.1100.7591.1.111&uls=2
Aurelis Real Estate Service GmbH Region Nord / Projekte in Hamburg,"Harkortstr. 79 e, 22765 Hamburg, Deutschland",+49 40 235138-0,,info@aurelis.de,https://www.aurelis.de,https://de.linkedin.com/company/aurelis-real-estate,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aurelis-real-estate-service-gmbh-region-nord--projekte-in-hamburg/?elb=847.1100.2565.5.111&uls=2
Aurantia Rechtsanwaltsgesellschaft Steuerberatungsgesellschaft mbH,"Zum Steigerhaus 8, 46117 Oberhausen, Deutschland",+49 208 2076580,,info@aurantia.de,https://www.aurantia.de,https://www.linkedin.com/company/aurantia-legal-tax/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aurantia-rechtsanwaltsgesellschaft-steuerberatungsgesellschaft-mbh/?elb=847.1100.7939.1.111&uls=2
Backbone,"Greifswalder Str. 226, 10405 Berlin, Deutschland",+41 78 8669918,,,https://www.bkbn.com,https://www.linkedin.com/company/backbone-visuals/?viewAsMember=true,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/backbone/?elb=847.1100.6957.1.111&uls=2
AX CAPITAL,"Westburry Office Tower, 340777 Dubai, Vereinigte Arabische Emirate",+971 52 2602021,,a.kryvosheiva@axcapital.ae,https://www.axcapital.ae,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/ax-capital/?elb=847.1100.7985.1.111&uls=2
AXI IMMO Group,"Twarda 18, 00-105 Warszawa, Polen",+48 22 1110001,+48 725 300600,office@axiimmo.com,https://www.axiimmo.com,https://linkedin.com/company/axi-immo-group,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/axi-immo-group/?elb=847.1100.7650.1.111&uls=2
Aviva Investors,"80 Fenchurch Street, London EC3M 4AE, Großbritannien",,,"olivia.bell1@avivainvestors.com, marie.verity@avivainvestors.com",https://www.avivainvestors.com/en-gb,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/aviva-investors/?elb=847.1100.5160.1.111&uls=2
Bankhaus Spängler Immobilien,"Schwarzstraße 1, 5020 Salzburg, Österreich",+43 662 86864013,,immobilien@spaengler.at,https://www.spaengler-immobilien.at,https://at.linkedin.com/company/bankhaus-spängler,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/bankhaus-spaengler-immobilien/?elb=847.1100.7404.1.111&uls=2
Bartsch Rechtsanwälte & Steuerberater,"Bahnhofstraße 10, 76137 Karlsruhe, Deutschland",,,,http://www.bartsch.law,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/bartsch-rechtsanwaelte-und-steuerberater/?elb=847.1100.7029.1.111&uls=2
BANCA TRANSILVANIA,"Calea Dorobantilor 30-36, 400121 Cluj-Napoca, Rumänien",,,,https://www.bancatransylvania.ro,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/banca-transilvania/?elb=847.1100.5110.1.111&uls=2
Ballast Nedam Development,"Aert van Nesstraat 45, 3012 CA Rotterdam, Niederlande",,,,https://www.development.ballast-nedam.nl,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/ballast-nedam-development/?elb=847.1100.5407.1.111&uls=2
Bankenarbeitsgemeinschaft der Volksbanken im und am Harz,"Jacobsonstraße 26, 38723 Seesen, Deutschland",,,,,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/bankenarbeitsgemeinschaft-der-volksbanken-im-und-am-harz/?elb=847.1100.5335.1.111&uls=2
AXA IM Alts,"22 Bishopsgate, London EC2N 4BQ, Großbritannien",+44 20 70031000,,AltsEvents@axa-im.com,https://alts.axa-im.com,https://www.linkedin.com/company/axa-investment-managers/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/axa-im-alts/?elb=847.1100.7329.1.111&uls=2
Baker Tilly (Netherlands) N.V.,"Papendorpseweg 53-59, 3528 BJ Utrecht, Niederlande",,,,http://www.bakertilly.nl,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/baker-tilly-netherlands-nv/?elb=847.1100.6522.1.111&uls=2
Barton Group,"Am Kurpark 7, 53177 Bonn, Deutschland",+49 228 5506688,,,https://www.barton-group.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/barton-group/?elb=847.1100.7130.1.111&uls=2
BARCELONA CATALONIA,"Còrsega, 273, 08008 Barcelona, Spanien",+34 93 2286000,,a_palasi@gencat.cat,http://www.barcelonacatalonia.cat,https://www.linkedin.com/company/barcelona-catalonia-eu,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/barcelona-catalonia/?elb=847.1100.1815.1.111&uls=2
Baker Tilly Italia Legal srl,"Via Zamboni 7, 40126 Bologna, Italien",,,,http://www.bakertilly.it,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/baker-tilly-italia-legal-srl/?elb=847.1100.7965.1.111&uls=2
Baker Tilly Luxembourg Experts-Comptables,"Rue des Scillas 45, 2529 Howald, Luxemburg",,,,http://www.bakertilly.lu,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/baker-tilly-luxembourg-experts-comptables/?elb=847.1100.7625.1.111&uls=2
Baker Tilly Holding GmbH  Wirtschaftsprüfungsgesellschaft  Steuerberatungsgesellschaft,"Cecilienallee 6-7, 40474 Düsseldorf, Deutschland",,,,http://www.bakertilly.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/baker-tilly-holding-gmbh-wirtschaftspruefungsgesellschaft-steuerberatungsgesellschaft/?elb=847.1100.4504.1.111&uls=2
Bahners & Schmitz GmbH,"Alt Heerdt 6, 40549 Düsseldorf, Deutschland",+49 211 54201-272,,info@bahners-schmitz.com,http://www.bahners-schmitz.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/bahners-und-schmitz-gmbh/?elb=847.1100.4569.1.111&uls=2
Stadt Bad Harzburg Referat für Wirtschaftsförderung,"Forstwiese 5, 38667 Bad Harzburg, Deutschland",,,,http://www.stadt-bad-harzburg.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-bad-harzburg-referat-fuer-wirtschaftsfoerderung/?elb=847.1100.4949.1.111&uls=2
bauverein AG,"Siemensstr. 20, 64289 Darmstadt, Deutschland",+49 6151 2815-0,,info@bauvereinag.de,http://www.bauvereinag.de,https://de.linkedin.com/company/bauvereinag,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/bauverein-ag/?elb=847.1100.3517.1.111&uls=2
Bau- und Grundstücksverwertungsgesellschaft Anstoetz GmbH & Co. KG,"Lönsweg 18, 33758 Schloß Holte-Stukenbrock, Deutschland",,,,,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/bau-und-grundstuecksverwertungsgesellschaft-anstoetz-gmbh-und-co-kg/?elb=847.1100.7669.1.111&uls=2
Baden-Württemberg International Gesellschaft für internationale wirtschaftliche und wissenschaftliche Zusammenarbeit mbH,"Lautenschlagerstraße 21/23, 70173 Stuttgart, Deutschland",+49 711 22787-0,,info@bw-i.de,"https://www.bw-invest.de,https://www.bw-i.de",https://linkedin.com/company/bw-i,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/baden-wuerttemberg-international-gesellschaft-fuer-internationale-wirtschaftliche-und-wissenschaftliche-zusammenarbeit-mbh/?elb=847.1100.1692.1.111&uls=2
Stadtverwaltung Bautzen,"Fleischmarkt 1, 02625 Bautzen, Deutschland",,,,https://www.bautzen.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadtverwaltung-bautzen/?elb=847.1100.7284.1.111&uls=2
"bauteq, c/o AIC-International","Monbijouplatz 4, 10178 Berlin, Deutschland",+49 30 210029-60,,info@aic-international.de,http://www.portal.bauteq.ch/de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/bauteq-c-o-aic-international/?elb=847.1100.6867.1.111&uls=2
BAUWERT AG,"Kurfürstendamm 21, 10719 Berlin, Deutschland",+49 30 832115-0,,info@bauwert.de,http://www.bauwert.de,https://www.linkedin.com/company/bauwert-aktiengesellschaft/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/bauwert-ag/?elb=847.1100.1622.1.111&uls=2
Baumschlager Eberle Architekten GmbH,"Millennium Park 20, 6890 Lustenau, Österreich",,,,https://www.baumschlager-eberle.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/baumschlager-eberle-architekten-gmbh/?elb=847.1100.7962.1.111&uls=2
Bauwens GmbH & Co. KG,"Holzmarkt 1, 50676 Köln, Deutschland",+49 221 40084-0,,info@bauwens.de,https://www.bauwens.de,https://www.linkedin.com/company/7007795/admin/feed/posts/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/bauwens-gmbh-und-co-kg/?elb=847.1100.2533.1.111&uls=2
